"date","siteID","gcc_90","rcc_90","gcc_sd","rcc_sd","radiation","max_temp","min_temp","precip"
2020-03-07,"WOOD",0.33695,0.36662,0.000270487541679979,0.0197677484188519,13.154548484,6.65,-3.3,0
2020-03-08,"WOOD",0.33725,0.35593,0.000270487541679979,0.0197677484188519,8.4045478647,-0.41,-5.85,0
2020-03-09,"WOOD",0.33489,0.36474,0.000270487541679979,0.0197677484188519,15.27429608,-1.56,-13.03,0
2020-03-10,"WOOD",0.33594,0.36542,0.000270487541679979,0.0197677484188519,16.5656902184,3.66,-9.82,0
2020-03-11,"WOOD",0.33494,0.38166,0.000270487541679979,0.0197677484188519,15.590319838,8.35,-3.38,0
2020-03-12,"WOOD",0.33268,0.39955,0.000270487541679979,0.0197677484188519,8.539889777,2.28,-2.91,0
2020-03-13,"WOOD",0.33259,0.38861,0.000270487541679979,0.0197677484188519,8.7161090842,-3.8,-8.87,0
2020-03-14,"WOOD",0.33242,0.38857,0.000270487541679979,0.0197677484188519,12.0860515355,-5.28,-12.42,0
2020-03-15,"WOOD",0.33471,0.36912,0.000270487541679979,0.0197677484188519,14.324693298,-1.7,-10.16,0
2020-03-16,"WOOD",0.33314,0.37768,0.000270487541679979,0.0197677484188519,12.1559911345,-1.89,-8.49,0
2020-03-17,"WOOD",0.33268,0.3909,0.000270487541679979,0.0197677484188519,19.1771400704,2.68,-11.73,0
2020-03-18,"WOOD",0.3357,0.36,0.000270487541679979,0.0197677484188519,8.3410824064,-1.87,-7.68,3.41
2020-03-19,"WOOD",0.33643,0.33126,0.000270487541679979,0.0197677484188519,9.0664652808,-7.95,-12.44,0
2020-03-20,"WOOD",0.33291,0.39165,0.000270487541679979,0.0197677484188519,19.6723020249,-5.45,-18.87,0
2020-03-21,"WOOD",0.33419,0.36527,0.000270487541679979,0.0197677484188519,19.9557017538,-1.29,-14.48,0
2020-03-22,"WOOD",0.33402,0.39398,0.000270487541679979,0.0197677484188519,18.9334549131,3.14,-7.97,0
2020-03-23,"WOOD",0.33325,0.40201,0.000270487541679979,0.0197677484188519,21.0068484372,7.33,-7.2,0
2020-03-24,"WOOD",0.33313,0.41455,0.000270487541679979,0.0197677484188519,20.6471308056,11.12,-2.39,0
2020-03-25,"WOOD",0.332,0.40456,0.000270487541679979,0.0197677484188519,12.8381447705,0.99,-5.05,0
2020-03-26,"WOOD",0.33305,0.41633,0.000270487541679979,0.0197677484188519,21.3076159767,6.59,-7.27,0
2020-03-27,"WOOD",0.3322,0.42774,0.000270487541679979,0.0197677484188519,22.1368881269,12.6,-3.42,0
2020-03-28,"WOOD",0.33101,0.43193,0.000270487541679979,0.0197677484188519,21.199503878,10.5,-2.93,0
2020-03-29,"WOOD",0.3308,0.43803,0.000270487541679979,0.0197677484188519,22.1017210477,11.54,-3.35,0
2020-03-30,"WOOD",0.33263,0.43581,0.000270487541679979,0.0197677484188519,22.80753002,13.78,-2.64,0
2020-03-31,"WOOD",0.33144,0.44498,0.000270487541679979,0.0197677484188519,19.293994335,11.4,0.6,0
2020-04-01,"WOOD",0.331,0.44157,0.000270487541679979,0.0197677484188519,16.0178760689,9.39,-3.47,3.32
2020-04-02,"WOOD",0.3351,0.36044,0.000270487541679979,0.0197677484188519,7.0347806585,-7.51,-11.73,6.11
2020-04-03,"WOOD",0.3348,0.35478,0.000270487541679979,0.0197677484188519,15.7056777696,-6,-13.38,0
2020-04-04,"WOOD",0.33414,0.37419,0.000270487541679979,0.0197677484188519,23.85878695,0.39,-15.07,0
2020-04-05,"WOOD",0.33324,0.42391,0.000270487541679979,0.0197677484188519,23.24125279,5.46,-8.69,0
2020-04-06,"WOOD",0.33036,0.44435,0.000270487541679979,0.0197677484188519,22.372851338,11.84,-1.1,0
2020-04-07,"WOOD",0.33248,0.44744,0.000270487541679979,0.0197677484188519,23.0758150362,13.21,-0.76,0
2020-04-08,"WOOD",0.33041,0.44582,0.000270487541679979,0.0197677484188519,17.6289083086,6.42,-2.19,0
2020-04-09,"WOOD",0.33092,0.44035,0.000270487541679979,0.0197677484188519,21.5718768771,4.79,-6.6,0
2020-04-10,"WOOD",0.33125,0.44146,0.000270487541679979,0.0197677484188519,25.5185486379,11.92,-5.25,0
2020-04-11,"WOOD",0.33037,0.43837,0.000270487541679979,0.0197677484188519,13.9828926584,4.8,-1.59,0
2020-04-12,"WOOD",0.33024,0.44831,0.000270487541679979,0.0197677484188519,13.9543249104,-1.34,-7.64,0
2020-04-13,"WOOD",0.33154,0.43615,0.000270487541679979,0.0197677484188519,16.0776608619,-3.42,-10.73,0
2020-04-14,"WOOD",0.33145,0.43473,0.000270487541679979,0.0197677484188519,20.4635965898,-1.69,-11.59,0
2020-04-15,"WOOD",0.33185,0.44634,0.000270487541679979,0.0197677484188519,25.0029334191,3.53,-10.82,0
2020-04-16,"WOOD",0.33024,0.44381,0.000270487541679979,0.0197677484188519,25.0904623248,6.08,-8.14,0
2020-04-17,"WOOD",0.33117,0.44566,0.000270487541679979,0.0197677484188519,27.1836953964,12.03,-6.25,0
2020-04-18,"WOOD",0.33278,0.44712,0.000270487541679979,0.0197677484188519,25.803885961,13.28,-2.5,0
2020-04-19,"WOOD",0.33122,0.44845,0.000270487541679979,0.0197677484188519,27.2613027555,11.39,-6.73,0
2020-04-20,"WOOD",0.33126,0.44436,0.000270487541679979,0.0197677484188519,24.0224410052,11.56,-1.69,0
2020-04-21,"WOOD",0.33081,0.45025,0.000270487541679979,0.0197677484188519,28.3458632156,16.17,-4.5,0
2020-04-22,"WOOD",0.33122,0.45696,0.000270487541679979,0.0197677484188519,25.445312178,20.01,-0.42,0
2020-04-23,"WOOD",0.33168,0.45504,0.000270487541679979,0.0197677484188519,22.886671368,18.87,3.85,0
2020-04-24,"WOOD",0.33554,0.45876,0.000270487541679979,0.0197677484188519,16.8999487233,17.88,3.29,2.68
2020-04-25,"WOOD",0.33144,0.46509,0.000270487541679979,0.0197677484188519,11.793970728,13.28,4.81,4.76
2020-04-26,"WOOD",0.33306,0.4569,0.000270487541679979,0.0197677484188519,25.5845664801,18.81,-0.13,0
2020-04-27,"WOOD",0.33278,0.45577,0.000270487541679979,0.0197677484188519,18.252540892,19.28,2.81,3.03
2020-04-28,"WOOD",0.33383,0.459,0.000270487541679979,0.0197677484188519,12.1898851242,14.73,6.09,5.68
2020-04-29,"WOOD",0.33542,0.45398,0.000270487541679979,0.0197677484188519,22.1360735102,17.72,4.72,0
2020-04-30,"WOOD",0.33688,0.44551,0.000270487541679979,0.0197677484188519,25.6281094988,22.12,4.25,0
2020-05-01,"WOOD",0.34168,0.44322,0.000270487541679979,0.0197677484188519,19.6518334038,19.6,8.74,0
2020-05-02,"WOOD",0.34016,0.44696,0.000270487541679979,0.0197677484188519,23.4874804598,19.48,4.98,0
2020-05-03,"WOOD",0.33947,0.44667,0.000270487541679979,0.0197677484188519,21.6040434005,12.84,0.41,0
2020-05-04,"WOOD",0.33864,0.45138,0.000270487541679979,0.0197677484188519,4.6236774555,5.36,2.53,21.28
2020-05-05,"WOOD",0.34058,0.44744,0.000270487541679979,0.0197677484188519,12.5391717561,8.31,2.15,1.5
2020-05-06,"WOOD",0.34641,0.45083,0.000270487541679979,0.0197677484188519,25.696130922,17.63,1.57,0
2020-05-07,"WOOD",0.34474,0.4354,0.000270487541679979,0.0197677484188519,21.205486808,10.69,-0.57,0
2020-05-08,"WOOD",0.34614,0.43567,0.000270487541679979,0.0197677484188519,19.5212482269,12.26,-4.09,5.45
2020-05-09,"WOOD",0.34525,0.42962,0.000270487541679979,0.0197677484188519,9.586595483,5.95,-0.24,4.69
2020-05-10,"WOOD",0.34719,0.43066,0.000270487541679979,0.0197677484188519,19.7173458886,7.03,-2.84,0
2020-05-11,"WOOD",0.34676,0.43358,0.000270487541679979,0.0197677484188519,24.6428727984,8.6,-5.28,0
2020-05-12,"WOOD",0.34541,0.43395,0.000270487541679979,0.0197677484188519,24.5903657153,10.7,-3.3,1.75
2020-05-13,"WOOD",0.34627,0.43039,0.000270487541679979,0.0197677484188519,10.7203368456,9.32,2.28,3.75
2020-05-14,"WOOD",0.34755,0.42924,0.000270487541679979,0.0197677484188519,21.858315897,13.76,2.09,0
2020-05-15,"WOOD",0.34814,0.43667,0.000270487541679979,0.0197677484188519,27.8452549092,18.69,0.45,0
2020-05-16,"WOOD",0.34877,0.43377,0.000270487541679979,0.0197677484188519,24.3885658672,17.96,4.15,0
2020-05-17,"WOOD",0.35152,0.4345,0.000270487541679979,0.0197677484188519,26.8498875216,20.85,4.43,0
2020-05-18,"WOOD",0.35255,0.4259,0.000270487541679979,0.0197677484188519,26.0295736623,21.53,6.2,0
2020-05-19,"WOOD",0.35542,0.42376,0.000270487541679979,0.0197677484188519,22.6381385472,22.34,10.25,0
2020-05-20,"WOOD",0.35609,0.42308,0.000270487541679979,0.0197677484188519,18.8280538217,20.88,11.47,0
2020-05-21,"WOOD",0.36046,0.42532,0.000270487541679979,0.0197677484188519,18.434534772,22.4,13.43,0
2020-05-22,"WOOD",0.36261,0.41971,0.000270487541679979,0.0197677484188519,21.456633681,24.85,14.27,0
2020-05-23,"WOOD",0.36588,0.42116,0.000270487541679979,0.0197677484188519,25.7015341995,25.69,11.99,0
2020-05-24,"WOOD",0.37302,0.40546,0.000270487541679979,0.0197677484188519,9.426018314,18.51,12.88,15.28
2020-05-25,"WOOD",0.37925,0.39952,0.000270487541679979,0.0197677484188519,14.312098327,16.01,9.76,0
2020-05-26,"WOOD",0.38043,0.41703,0.000270487541679979,0.0197677484188519,24.9355106088,23.03,10.68,0
2020-05-27,"WOOD",0.38612,0.41301,0.000270487541679979,0.0197677484188519,26.8941403452,24.05,10.04,0
2020-05-28,"WOOD",0.38787,0.4109,0.000270487541679979,0.0197677484188519,22.1684323536,18.38,8.31,0
2020-05-29,"WOOD",0.38839,0.41907,0.000270487541679979,0.0197677484188519,26.8097941209,18.42,4.98,0
2020-05-30,"WOOD",0.38629,0.40985,0.000270487541679979,0.0197677484188519,27.9997178556,19.83,5.27,0
2020-05-31,"WOOD",0.37989,0.4132,0.000270487541679979,0.0197677484188519,29.9578564125,26.57,8.35,0
2020-06-01,"WOOD",0.38965,0.41629,0.000270487541679979,0.0197677484188519,28.3037863884,29.8,13.75,0
2020-06-02,"WOOD",0.39085,0.41385,0.000270487541679979,0.0197677484188519,27.1950502736,28.04,13.46,0
2020-06-03,"WOOD",0.38652,0.41585,0.000270487541679979,0.0197677484188519,29.327081571,26.82,9.3,0
2020-06-04,"WOOD",0.39007,0.41648,0.000270487541679979,0.0197677484188519,28.1242509156,25.81,9.74,0
2020-06-05,"WOOD",0.39346,0.41505,0.000270487541679979,0.0197677484188519,27.8328723264,23.96,8.47,0
2020-06-06,"WOOD",0.38801,0.41042,0.000270487541679979,0.0197677484188519,17.1595432492,23.29,11.73,3.04
2020-06-07,"WOOD",0.38798,0.41397,0.000270487541679979,0.0197677484188519,20.8570481064,32.9,15.61,12.08
2020-06-08,"WOOD",0.39436,0.41839,0.000270487541679979,0.0197677484188519,19.4842669616,26.55,16.82,0
2020-06-09,"WOOD",0.39422,0.40036,0.000270487541679979,0.0197677484188519,12.0738054927,18.14,12.64,0
2020-06-10,"WOOD",0.39727,0.41377,0.000270487541679979,0.0197677484188519,26.312877582,22.41,8.54,0
2020-06-11,"WOOD",0.39556,0.41377,0.000270487541679979,0.0197677484188519,28.6679524208,25.98,9.22,0
2020-06-12,"WOOD",0.39187,0.40966,0.000270487541679979,0.0197677484188519,25.1205336838,22.56,9.45,0
2020-06-13,"WOOD",0.38596,0.41123,0.000270487541679979,0.0197677484188519,25.37014859,25.39,11.81,0
2020-06-14,"WOOD",0.38137,0.41328,0.000270487541679979,0.0197677484188519,24.99221466,27.73,14.37,0
2020-06-15,"WOOD",0.38745,0.41781,0.000270487541679979,0.0197677484188519,20.9086934492,27.48,17,0
2020-06-16,"WOOD",0.37987,0.41689,0.000270487541679979,0.0197677484188519,28.2347086336,32.55,15.49,0
2020-06-17,"WOOD",0.38082,0.42413,0.000270487541679979,0.0197677484188519,22.7744555104,30.23,18.43,0
2020-06-18,"WOOD",0.38202,0.4203,0.000270487541679979,0.0197677484188519,18.5336456042,21.35,12.76,0
2020-06-19,"WOOD",0.37932,0.42431,0.000270487541679979,0.0197677484188519,22.0252534772,24.16,6.36,3.28
2020-06-20,"WOOD",0.37564,0.42708,0.000270487541679979,0.0197677484188519,25.834199137,24.69,10.89,0
2020-06-21,"WOOD",0.37802,0.43333,0.000270487541679979,0.0197677484188519,25.9315101213,22.1,8.34,0
2020-06-22,"WOOD",0.37602,0.42445,0.000270487541679979,0.0197677484188519,25.1815942258,20.87,7.82,0
2020-06-23,"WOOD",0.37358,0.44111,0.000270487541679979,0.0197677484188519,25.71850794,24.35,10.35,0
2020-06-24,"WOOD",0.37002,0.43726,0.000270487541679979,0.0197677484188519,28.036609062,29.01,11.83,0
2020-06-25,"WOOD",0.36972,0.43676,0.000270487541679979,0.0197677484188519,22.025357133,28.4,16.47,0
2020-06-26,"WOOD",0.36933,0.44504,0.000270487541679979,0.0197677484188519,25.4833051236,29.14,14.49,0
2020-06-27,"WOOD",0.36234,0.43564,0.000270487541679979,0.0197677484188519,27.3187712312,32.64,15.45,0
2020-06-28,"WOOD",0.36203,0.43296,0.000270487541679979,0.0197677484188519,16.0895912348,31.41,18.97,5.41
2020-06-29,"WOOD",0.35998,0.44082,0.000270487541679979,0.0197677484188519,22.7299287306,30.09,17.25,0
2020-06-30,"WOOD",0.36413,0.42962,0.000270487541679979,0.0197677484188519,14.6944788228,28.86,18.07,6.85
2020-07-01,"WOOD",0.36123,0.442,0.000270487541679979,0.0197677484188519,22.9993114072,27.75,15.17,0
2020-07-02,"WOOD",0.3601,0.44102,0.000270487541679979,0.0197677484188519,24.521821302,32.34,18.08,0
2020-07-03,"WOOD",0.35877,0.45058,0.000270487541679979,0.0197677484188519,24.7162634145,31.22,17.02,0
2020-07-04,"WOOD",0.35866,0.44838,0.000270487541679979,0.0197677484188519,20.7589449088,30.78,19.55,0
2020-07-05,"WOOD",0.35985,0.44742,0.000270487541679979,0.0197677484188519,20.3385316018,29.38,18.65,0
2020-07-06,"WOOD",0.35984,0.4583,0.000270487541679979,0.0197677484188519,20.745995288,28.65,17.74,0
2020-07-07,"WOOD",0.35735,0.45051,0.000270487541679979,0.0197677484188519,17.358192,28.81,16.01,17.66
2020-07-08,"WOOD",0.36496,0.45627,0.000270487541679979,0.0197677484188519,23.18716048,27.65,15.01,0
2020-07-09,"WOOD",0.36377,0.44947,0.000270487541679979,0.0197677484188519,19.796167545,24.57,14.32,0
2020-07-10,"WOOD",0.36348,0.45574,0.000270487541679979,0.0197677484188519,25.5232165502,26.26,11.6,0
2020-07-11,"WOOD",0.3663,0.4586,0.000270487541679979,0.0197677484188519,21.560633003,25.72,14.29,0
2020-07-12,"WOOD",0.36308,0.44754,0.000270487541679979,0.0197677484188519,25.62431256,29.04,13.88,0
2020-07-13,"WOOD",0.36791,0.43974,0.000270487541679979,0.0197677484188519,16.908101466,26.23,17.5,0
2020-07-14,"WOOD",0.36393,0.44306,0.000270487541679979,0.0197677484188519,23.1582937472,25.45,12.88,0
2020-07-15,"WOOD",0.36225,0.44631,0.000270487541679979,0.0197677484188519,25.3611462624,28.26,13.28,0
2020-07-16,"WOOD",0.36394,0.44616,0.000270487541679979,0.0197677484188519,23.6911598924,28.07,14.64,0
2020-07-17,"WOOD",0.36923,0.44129,0.000270487541679979,0.0197677484188519,19.8193571124,33.74,15.58,37.18
2020-07-18,"WOOD",0.37418,0.4423,0.000270487541679979,0.0197677484188519,18.28471134,25.12,15.24,0
2020-07-19,"WOOD",0.37111,0.43973,0.000270487541679979,0.0197677484188519,20.654494284,24.77,13.52,0
2020-07-20,"WOOD",0.37249,0.43694,0.000270487541679979,0.0197677484188519,15.6361927755,24.03,12.58,10.99
2020-07-21,"WOOD",0.37202,0.43982,0.000270487541679979,0.0197677484188519,19.8965871118,23.21,12.61,0
2020-07-22,"WOOD",0.36638,0.43162,0.000270487541679979,0.0197677484188519,20.5368391852,24.88,13.66,0
2020-07-23,"WOOD",0.36366,0.43188,0.000270487541679979,0.0197677484188519,23.0698638143,30.33,16.27,0
2020-07-24,"WOOD",0.36811,0.43254,0.000270487541679979,0.0197677484188519,15.6370799376,33.02,19.98,20.38
2020-07-25,"WOOD",0.37113,0.43165,0.000270487541679979,0.0197677484188519,16.7132250936,31.08,17.06,9.67
2020-07-26,"WOOD",0.37133,0.42429,0.000270487541679979,0.0197677484188519,21.3315476612,25.83,13.68,0
2020-07-27,"WOOD",0.36992,0.42814,0.000270487541679979,0.0197677484188519,21.413639058,27.62,15.2,0
2020-07-28,"WOOD",0.36859,0.43027,0.000270487541679979,0.0197677484188519,23.891863029,27.15,12.45,0
2020-07-29,"WOOD",0.36545,0.42969,0.000270487541679979,0.0197677484188519,22.0726199995,27.43,14.28,0
2020-07-30,"WOOD",0.36766,0.43026,0.000270487541679979,0.0197677484188519,23.130157389,28.29,13.81,0
2020-07-31,"WOOD",0.36952,0.42816,0.000270487541679979,0.0197677484188519,21.5061775374,30.18,16.72,0
2020-08-01,"WOOD",0.37019,0.42971,0.000270487541679979,0.0197677484188519,19.2672637508,24.26,13.4,0
2020-08-02,"WOOD",0.36764,0.43202,0.000270487541679979,0.0197677484188519,21.0600351665,23.66,11.5,0
2020-08-03,"WOOD",0.36519,0.43147,0.000270487541679979,0.0197677484188519,22.159057308,23.8,10.62,0
2020-08-04,"WOOD",0.36258,0.4312,0.000270487541679979,0.0197677484188519,16.2763793618,25.57,12.15,15.81
2020-08-05,"WOOD",0.36907,0.43205,0.000270487541679979,0.0197677484188519,18.2470319905,24.49,13.98,0
2020-08-06,"WOOD",0.36821,0.42721,0.000270487541679979,0.0197677484188519,20.5146679656,26.14,13.63,0
2020-08-07,"WOOD",0.36998,0.4167,0.000270487541679979,0.0197677484188519,21.5443843205,30.77,16.38,0
2020-08-08,"WOOD",0.37103,0.41763,0.000270487541679979,0.0197677484188519,18.007824359,27.3,16.37,0
2020-08-09,"WOOD",0.37227,0.41849,0.000270487541679979,0.0197677484188519,19.9038494444,26.35,14.04,0
2020-08-10,"WOOD",0.36791,0.41975,0.000270487541679979,0.0197677484188519,22.742114391,26.66,11.21,0
2020-08-11,"WOOD",0.36673,0.42381,0.000270487541679979,0.0197677484188519,22.1778014544,27.77,12.62,0
2020-08-12,"WOOD",0.3658,0.42134,0.000270487541679979,0.0197677484188519,18.2844045492,28.71,16.89,0
2020-08-13,"WOOD",0.36779,0.42639,0.000270487541679979,0.0197677484188519,17.390538615,29.32,18.05,0
2020-08-14,"WOOD",0.37723,0.41449,0.000270487541679979,0.0197677484188519,8.8463464656,20.82,14.23,11
2020-08-15,"WOOD",0.37082,0.42257,0.000270487541679979,0.0197677484188519,21.0378632373,25.64,11.54,0
2020-08-16,"WOOD",0.36679,0.42332,0.000270487541679979,0.0197677484188519,20.9865681027,26.06,11.88,0
2020-08-17,"WOOD",0.36533,0.43014,0.000270487541679979,0.0197677484188519,22.120782975,28.23,11.81,0
2020-08-18,"WOOD",0.36036,0.4316,0.000270487541679979,0.0197677484188519,21.8528082096,31.12,13.95,0
2020-08-19,"WOOD",0.35911,0.4331,0.000270487541679979,0.0197677484188519,19.6316191926,33.13,18.02,0
2020-08-20,"WOOD",0.36338,0.42956,0.000270487541679979,0.0197677484188519,16.6324069878,30.12,18.36,0
2020-08-21,"WOOD",0.36188,0.4378,0.000270487541679979,0.0197677484188519,15.1953452297,28.08,17.76,0
2020-08-22,"WOOD",0.35998,0.43851,0.000270487541679979,0.0197677484188519,19.07156135,30.71,16.2,0
2020-08-23,"WOOD",0.36543,0.44707,0.000270487541679979,0.0197677484188519,11.7766253274,27.06,16.29,13.21
2020-08-24,"WOOD",0.36866,0.42716,0.000270487541679979,0.0197677484188519,15.516773415,26.18,15.64,0
2020-08-25,"WOOD",0.36733,0.44307,0.000270487541679979,0.0197677484188519,16.4858335256,27.65,15.94,0
2020-08-26,"WOOD",0.37069,0.43221,0.000270487541679979,0.0197677484188519,14.9416368675,27.5,17.09,0
2020-08-27,"WOOD",0.37212,0.42118,0.000270487541679979,0.0197677484188519,8.6017147202,21.89,14.68,6.51
2020-08-28,"WOOD",0.37139,0.41575,0.000270487541679979,0.0197677484188519,12.9889221712,21.58,13.36,0
2020-08-29,"WOOD",0.36867,0.41669,0.000270487541679979,0.0197677484188519,20.42661696,24.6,8.26,0
2020-08-30,"WOOD",0.36994,0.42028,0.000270487541679979,0.0197677484188519,12.6024989184,23.76,11.91,3.62
2020-08-31,"WOOD",0.36622,0.41824,0.000270487541679979,0.0197677484188519,18.9453839529,21.01,6.8,0
2020-09-01,"WOOD",0.36498,0.42076,0.000270487541679979,0.0197677484188519,19.8007293378,25.96,9.13,0
2020-09-02,"WOOD",0.36123,0.42134,0.000270487541679979,0.0197677484188519,20.2909155815,28.3,9.28,1.7
2020-09-03,"WOOD",0.36122,0.42177,0.000270487541679979,0.0197677484188519,16.8465959145,20.88,8.29,0
2020-09-04,"WOOD",0.35786,0.42691,0.000270487541679979,0.0197677484188519,18.3377587536,23.87,8.54,0
2020-09-05,"WOOD",0.35637,0.43521,0.000270487541679979,0.0197677484188519,19.27007457,26.36,8.35,0
2020-09-06,"WOOD",0.35325,0.43643,0.000270487541679979,0.0197677484188519,14.7553376004,21.66,10.45,0
2020-09-07,"WOOD",0.35354,0.41825,0.000270487541679979,0.0197677484188519,8.9679707235,10.46,4.58,0
2020-09-08,"WOOD",0.35076,0.44932,0.000270487541679979,0.0197677484188519,16.6331762406,10.92,-1.64,0
2020-09-09,"WOOD",0.34666,0.43544,0.000270487541679979,0.0197677484188519,18.4226150236,14.6,-1.14,0
2020-09-10,"WOOD",0.34584,0.43905,0.000270487541679979,0.0197677484188519,19.5402741378,21.54,1.35,0
2020-09-11,"WOOD",0.34658,0.43735,0.000270487541679979,0.0197677484188519,16.6713143301,17.2,3.08,0
2020-09-12,"WOOD",0.34557,0.44817,0.000270487541679979,0.0197677484188519,16.7339728497,22.81,7.39,0
2020-09-13,"WOOD",0.34376,0.45857,0.000270487541679979,0.0197677484188519,13.862153828,18.79,7.3,0
2020-09-14,"WOOD",0.34062,0.47066,0.000270487541679979,0.0197677484188519,17.3593893144,22.84,5.18,0
2020-09-15,"WOOD",0.33563,0.50177,0.000270487541679979,0.0197677484188519,12.9716339736,19.52,8.56,0
2020-09-16,"WOOD",0.34077,0.45437,0.000270487541679979,0.0197677484188519,12.8523919224,16.33,5.72,0
2020-09-17,"WOOD",0.34049,0.45069,0.000270487541679979,0.0197677484188519,13.647903459,17.21,5.58,0
2020-09-18,"WOOD",0.33669,0.45614,0.000270487541679979,0.0197677484188519,16.5217015654,20.5,3.64,0
2020-09-19,"WOOD",0.33397,0.47582,0.000270487541679979,0.0197677484188519,15.35162959,21.55,6.3,0
2020-09-20,"WOOD",0.33619,0.46669,0.000270487541679979,0.0197677484188519,14.3204861415,26.98,12.06,0
2020-09-21,"WOOD",0.33379,0.46014,0.000270487541679979,0.0197677484188519,14.7152021781,26.81,10.82,0
2020-09-22,"WOOD",0.33323,0.46322,0.000270487541679979,0.0197677484188519,16.0119216987,29.41,8.7,0
2020-09-23,"WOOD",0.33439,0.4695,0.000270487541679979,0.0197677484188519,12.5568516828,22.19,9.51,0
2020-09-24,"WOOD",0.33393,0.46513,0.000270487541679979,0.0197677484188519,14.828097949,24.84,7.21,0
2020-09-25,"WOOD",0.33576,0.45887,0.000270487541679979,0.0197677484188519,13.466483847,24.94,9.52,0
2020-09-26,"WOOD",0.33613,0.45793,0.000270487541679979,0.0197677484188519,11.1702964968,22.96,10.99,0
2020-09-27,"WOOD",0.33649,0.46824,0.000270487541679979,0.0197677484188519,4.9998634216,14.88,8.49,2.89
2020-09-28,"WOOD",0.33438,0.45894,0.000270487541679979,0.0197677484188519,8.7951853145,14.66,6.08,0
2020-09-29,"WOOD",0.33747,0.45325,0.000270487541679979,0.0197677484188519,12.280206582,21.11,7.1,0
2020-09-30,"WOOD",0.33398,0.4513,0.000270487541679979,0.0197677484188519,9.09721572,14.27,5.12,0
2020-10-01,"WOOD",0.33309,0.45379,0.000270487541679979,0.0197677484188519,8.2894366989,9.92,1.89,0
2020-10-02,"WOOD",0.33316,0.44824,0.000270487541679979,0.0197677484188519,9.9897185404,10.56,0.56,0
2020-10-03,"WOOD",0.33375,0.46214,0.000270487541679979,0.0197677484188519,10.4641461648,13.4,2.44,0
2020-10-04,"WOOD",0.33159,0.46101,0.000270487541679979,0.0197677484188519,13.4347599992,19.15,1.3,0
2020-10-05,"WOOD",0.33399,0.46861,0.000270487541679979,0.0197677484188519,12.7387765474,22.08,5.15,0
2020-10-06,"WOOD",0.3357,0.4649,0.000270487541679979,0.0197677484188519,11.7176174192,22.63,7.46,0
2020-10-07,"WOOD",0.33203,0.46278,0.000270487541679979,0.0197677484188519,10.4159521701,18.16,5.55,0
2020-10-08,"WOOD",0.33032,0.46522,0.000270487541679979,0.0197677484188519,12.08722549,19.75,2.84,0
2020-10-09,"WOOD",0.32866,0.47538,0.000270487541679979,0.0197677484188519,11.6167242252,20.72,4.38,0
2020-10-10,"WOOD",0.32911,0.47015,0.000270487541679979,0.0197677484188519,11.357940846,17.46,1.91,0
2020-10-11,"WOOD",0.33028,0.45225,0.000270487541679979,0.0197677484188519,10.057480659,18.14,4.97,0
2020-10-12,"WOOD",0.33019,0.45214,0.000270487541679979,0.0197677484188519,10.8394313908,16.1,1.1,0.73
2020-10-13,"WOOD",0.33135,0.45597,0.000270487541679979,0.0197677484188519,9.4845191022,14.2,1.83,0.59
2020-10-14,"WOOD",0.33208,0.46881,0.000270487541679979,0.0197677484188519,6.5721483897,9.05,1.37,0
2020-10-15,"WOOD",0.33216,0.46871,0.000270487541679979,0.0197677484188519,9.214066668,7.79,-4.04,0
2020-10-16,"WOOD",0.33551,0.42173,0.000270487541679979,0.0197677484188519,5.3357203472,4.98,-3.59,2.45
2020-10-17,"WOOD",0.33415,0.42296,0.000270487541679979,0.0197677484188519,4.9400885043,1.32,-4.37,0
2020-10-18,"WOOD",0.3298,0.41414,0.000270487541679979,0.0197677484188519,5.2323782,-1.4,-7.37,0
2020-10-19,"WOOD",0.33015,0.43882,0.000270487541679979,0.0197677484188519,5.4426645519,-0.15,-6.38,0
2020-10-20,"WOOD",0.33578,0.35534,0.000270487541679979,0.0197677484188519,3.4048722416,0.63,-4.48,3.89
2020-10-21,"WOOD",0.33507,0.36523,0.000270487541679979,0.0197677484188519,4.0516055168,-0.93,-5.38,0
2020-10-22,"WOOD",0.33518,0.36014,0.000270487541679979,0.0197677484188519,3.5642141442,-0.83,-4.61,0
2020-10-23,"WOOD",0.3347,0.37364,0.000270487541679979,0.0197677484188519,6.6533418294,-2.89,-10.44,0
2020-10-24,"WOOD",0.33485,0.36713,0.000270487541679979,0.0197677484188519,6.7702072925,-3.49,-11.15,0
2020-10-25,"WOOD",0.3338,0.37726,0.000270487541679979,0.0197677484188519,5.2905206892,-4.11,-9.82,0
2020-10-26,"WOOD",0.33367,0.38886,0.000270487541679979,0.0197677484188519,7.0820854412,-4.93,-13.09,0
2020-10-27,"WOOD",0.33487,0.3923,0.000270487541679979,0.0197677484188519,9.4831323754,3.32,-11.56,0
2020-10-28,"WOOD",0.3296,0.47068,0.000270487541679979,0.0197677484188519,8.5956499601,5.94,-6.66,0
2020-10-29,"WOOD",0.33059,0.44868,0.000270487541679979,0.0197677484188519,3.6067404438,1.1,-4.56,2.34
2020-10-30,"WOOD",0.33428,0.47159,0.000270487541679979,0.0197677484188519,6.308916363,5.81,-2.26,0
2020-10-31,"WOOD",0.33092,0.4731,0.000270487541679979,0.0197677484188519,7.145816314,6.33,-3.6,0
